what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901562011
executed,command,,,"com.google.gdt.eclipse.android.cloud.launch.local.debug",1326901652301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901652314
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326901652324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901652327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901652383
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326901652388
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326901652506
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326901686797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901700757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901700897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901702305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901716403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901738771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901763408
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326901763448
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326901765676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901770078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326901838484
opened,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1326901920766
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1326901920826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326902797157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326902832073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326902833306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1326902937951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326902940797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326902941397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326902941515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326902944114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904492120
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326904510674
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1326904535722
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1326904535825
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326904537862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904544843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904551436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1326904551453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904552732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904629345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904630051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904633152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904635326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904670753
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326904673537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904680967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904777905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904778337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904839978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904841875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326904848020
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326904852174
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1326904871659
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1326904871774
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1326904873536
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1326904873997
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1326904874659
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1326904875140
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1326904875237
error,log,,,"Project facet wst.web has not been defined. It is used in plugin org.eclipse.jst.common.project.facet.core.",1326904875388
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1326904875632
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1326904876166
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1326904876355
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1326904877830
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1326904878306
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1326904878776
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1326904879421
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326904895060
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1326904899288
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904910187
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904910415
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326904917664
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1326904918261
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1326904918419
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1326904918419
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1326904921315
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1326904921936
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904927017
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1326904927017
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1326904928909
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904930444
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1326904930444
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1326904933223
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1326904933728
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904934836
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1326904934836
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326904936016
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326904936244
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904943535
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326904943535
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1326904946472
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1326904946976
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1326904947166
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904951074
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1326904958418
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326904958419
started,bundle,org.eclipse.wb.core.xml,1.2.0.r36x201110191535,"org.eclipse.wb.core.xml",1326904961358
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1326904961744
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1326904961752
opened,editor,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer.uibinder.editor.UiBinderEditor",1326904965322
activated,editor,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer.uibinder.editor.UiBinderEditor",1326904965561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1326904981325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1326904983753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1326904996456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1326905010607
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326905011936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1326905012790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905014773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905015213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905015654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905015676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905015701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905015724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905015943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905016130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905016348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905017374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326905017733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1326905019014
error,log,,,"Cannot get version of GWT SDK ""\\MediaControl-Android\\lib"", ensure it is configured properly",1326905019571
error,log,,,"Cannot get version of GWT SDK ""\\MediaControl-Android\\lib"", ensure it is configured properly",1326905020656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1326905044757
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1326905049497
activated,editor,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer.uibinder.editor.UiBinderEditor",1326905050750
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1326905051977
activated,editor,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer.uibinder.editor.UiBinderEditor",1326905054226
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1326905055348
activated,editor,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer.uibinder.editor.UiBinderEditor",1326905069601
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1326905086098
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905087299
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905121374
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905121604
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905142777
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905142777
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905147767
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905147992
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905154582
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905154582
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905156545
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905161184
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905161348
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905162397
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905163051
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905180381
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905180675
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905180872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905197431
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905210374
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905210711
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905210908
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905212899
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905215035
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905215198
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905215198
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905216975
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326905218135
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326905218222
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905238341
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1326905238709
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1326905238898
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326905241391
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1326905241391
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905274033
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905277934
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905278112
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905288342
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905290157
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905290310
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905293194
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905293508
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905293655
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905296232
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905296232
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905297483
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905297483
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326905298651
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905298651
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905300748
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326905300748
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905305073
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905305877
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905306064
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905306963
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905310289
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905310444
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905317789
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905317789
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905319705
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905319705
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905323114
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905323594
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905323784
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905331294
closed,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905331295
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905332592
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905338301
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326905338301
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326905342180
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905342443
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1326905342661
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326905372753
