what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1326290085817
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1326290085818
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1326290085819
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1326290085820
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1326290085820
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1326290085822
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1326290085823
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1326290085824
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1326290085826
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1326290085827
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1326290085828
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1326290085829
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1326290085829
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1326290085830
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1326290085831
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1326290085831
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1326290085846
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1326290085846
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1326290085847
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1326290085848
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1326290085849
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1326290085849
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1326290085850
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1326290085851
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1326290085851
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1326290085852
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1326290085852
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1326290085853
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1326290085853
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1326290085854
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1326290085854
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1326290085855
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1326290085940
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1326290085941
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1326290085942
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1326290085943
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1326290085944
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1326290085944
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1326290085945
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1326290085946
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1326290085946
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1326290085946
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1326290085947
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1326290085948
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1326290085949
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1326290085950
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1326290085951
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1326290085951
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1326290085951
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1326290085952
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1326290086045
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1326290086045
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1326290086046
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1326290086047
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1326290086048
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1326290086048
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1326290086049
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1326290086078
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1326290086079
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1326290086080
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1326290086081
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1326290086082
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1326290086082
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1326290086083
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1326290086123
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1326290086124
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1326290086125
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1326290086126
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1326290086126
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1326290086128
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1326290086275
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1326290086276
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1326290086277
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1326290086277
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1326290086340
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1326290086341
started,bundle,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.appengine.eclipse.core",1326290086341
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.appengine.rpc",1326290086342
started,bundle,com.google.gdt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.core",1326290086342
started,bundle,com.google.gdt.eclipse.designer,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer",1326290086366
started,bundle,com.google.gdt.eclipse.designer.hosted,2.4.2.r36x201110201837,"com.google.gdt.eclipse.designer.hosted",1326290086366
started,bundle,com.google.gdt.eclipse.login,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.login",1326290086367
started,bundle,com.google.gdt.eclipse.managedapis,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.managedapis",1326290086368
started,bundle,com.google.gdt.eclipse.platform.e36,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.platform.e36",1326290086368
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.platform.shared",1326290086369
started,bundle,com.google.gdt.eclipse.suite.ext,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.suite.ext",1326290086369
started,bundle,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core",1326290086456
started,bundle,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.oophm",1326290086457
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1326290086458
started,bundle,org.eclipse.wb.core,1.2.0.r36x201110191514,"org.eclipse.wb.core",1326290086536
started,bundle,org.eclipse.wb.core.lib,1.2.0.r36x201110191514,"org.eclipse.wb.core.lib",1326290086577
os,sysinfo,,,"win32",1326290086580
arch,sysinfo,,,"x86",1326290086580
ws,sysinfo,,,"win32",1326290086580
locale,sysinfo,,,"en_US",1326290086580
processors,sysinfo,,,"4",1326290086580
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1326290086580
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1326290086580
java.specification.name,sysinfo,,,"Java Platform API Specification",1326290086580
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1326290086580
java.specification.version,sysinfo,,,"1.6",1326290086580
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1326290086580
java.version,sysinfo,,,"1.6.0_29",1326290086580
java.vm.info,sysinfo,,,"mixed mode, sharing",1326290086580
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1326290086580
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1326290086580
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1326290086580
java.vm.specification.version,sysinfo,,,"1.0",1326290086580
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1326290086580
java.vm.version,sysinfo,,,"20.4-b02",1326290086580
started,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.4.2.r36x201110201837,"com.google.gdt.eclipse.designer.hosted.2_2",1326290088701
started,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.4.2.r36x201110201837,"com.google.gdt.eclipse.designer.hosted.lib",1326290089498
started,bundle,com.google.gdt.eclipse.maven,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.maven",1326290115095
started,bundle,com.google.gdt.eclipse.suite,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.suite",1326290115533
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1326290116766
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1326290117932
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1326290119907
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer.UiBinder",1326290163173
started,bundle,com.google.gdt.eclipse.mobile.android,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.mobile.android",1326290163267
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326290817686
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326290823003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290835621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290835727
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1326290837342
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1326290837361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326290837839
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1326290862912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290869061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290869194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290889425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290889592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290889850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290893351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326290893978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291127913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1326291142211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291145997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291153267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326291161489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326291163982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291181244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291190340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326291195509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291200540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291248481
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1326291250770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1326291269697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1326291271703
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326291275817
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1326291278060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291280428
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1326291280832
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1326291283068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291284573
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326291284604
executed,command,,,"com.google.gdt.eclipse.android.cloud.launch.local.debug",1326291346068
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326291346792
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326291346811
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326291346838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291352340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291500027
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326291500033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291521764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291675053
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326291675076
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1326291677816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291678782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291682261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291682679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291714459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291715678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291746269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291746808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291913905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326291918077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292171311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292183967
opened,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1326292207820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292238211
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326292244720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292248159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292250649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292251284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292276834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292277333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292278892
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326292288734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1326292289087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1326292289692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292290579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292292533
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326292294858
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1326292301315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292303765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292317519
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326292321399
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326292322571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292326939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292328425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292335906
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1326292369478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292403550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292419136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292419842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292423294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292453151
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326292459398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292463353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292472544
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326292472552
executed,command,,,"com.google.gdt.eclipse.android.cloud.launch.local.debug",1326292540373
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326292540517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292540536
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326292541603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292552783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292573065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292630895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292632616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292644124
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1326292644154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292661116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292676077
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326292677654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326292718637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297369989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1326297370181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297372983
error,log,,,"Internal error logged from JDI Debug: ",1326297387601
error,log,,,"Internal error logged from JDI Debug: ",1326297395137
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297430816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297436433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297459366
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1326297467439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297469937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297529664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297530344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297537890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297538539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297633080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326297634313
